Gene ID	Gene Name	Design Element	g1_g2.p-value	g1_g2.t-statistic	g1_g2.log2foldchange
ENSG00000075240	GRAMD4	212856_at	NA	-0.307800160049045	0
ENSG00000075275	CELSR1	204539_s_at	NA	0.992074127254975	0.1
ENSG00000075290	WNT8B	207612_at	NA	-1.68251784832475	-0.1
ENSG00000075292	ZNF638	213775_x_at	0.146424868813884	2.5303153444905	0.3
ENSG00000075303	SLC25A40	227012_at	0.359333528362287	-1.64933128182043	-0.5
ENSG00000075336	TIMM21	223180_s_at	NA	3.05920825048186	0.3
ENSG00000075340	ADD2	213484_at	0.472918929478542	-1.33007962002054	-0.5
ENSG00000075388	FGF4	206783_at	NA	-1.09954438091377	-0.1
ENSG00000075391	RASAL2	222810_s_at	0.507428313242047	-1.23869307067127	-0.2
ENSG00000075399	VPS9D1	205781_at	NA	0.31401166323314	0
ENSG00000075407	ZNF37A	228711_at	0.157479117225979	2.4642296566969	0.4
ENSG00000075413	MARK3	202568_s_at	NA	1.73278726106108	0.2
ENSG00000075415	SLC25A3	200030_s_at	0.200964101190053	-2.22983286966564	-0.4
ENSG00000075420	FNDC3B	225032_at	0.335375650011089	1.72405937078311	0.3
ENSG00000075426	FOSL2	228188_at	0.0553284895923733	3.40187504416831	1.1
ENSG00000075429	CACNG5	1552602_at	NA	-0.123034244887452	0
ENSG00000075461	CACNG4	62987_r_at	NA	-0.637396179238916	-0.1
ENSG00000075539	FRYL	212548_s_at	0.360134703976548	1.64668052347674	0.3
ENSG00000075568	TMEM131	212507_at	0.949934904510067	-0.158872010167552	0
ENSG00000075618	FSCN1	201564_s_at	0.934416393646928	0.19954728122635	0
ENSG00000075624	ACTB	200801_x_at	NA	-0.0521606331673628	0
ENSG00000075643	MOCOS	219959_at	NA	0.513583618507514	0
ENSG00000075651	PLD1	226636_at	0.208340679884297	2.19476301580448	0.4
ENSG00000075673	ATP12A	207367_at	NA	-0.817002919315795	-0.1
ENSG00000075702	WDR62	215218_s_at	NA	-0.71499960128553	-0.1
ENSG00000075711	DLG1	202515_at	NA	0.638306370329773	0.1
ENSG00000075785	RAB7A	211961_s_at	NA	1.22658137158188	0.1
ENSG00000075826	SEC31B	209889_at	0.17501373662732	2.37000216254882	0.3
ENSG00000075856	SART3	209127_s_at	0.866300117720356	0.378834296643734	0.1
ENSG00000075884	ARHGAP15	218870_at	0.494023333346411	1.27880501071856	0.3
ENSG00000075891	PAX2	206229_x_at	NA	-0.673361278418297	0
ENSG00000075914	EXOSC7	212627_s_at	0.668487693473203	-0.843300947641879	-0.1
ENSG00000075945	KIFAP3	203333_at	0.374198187079282	-1.60597756194097	-0.5
ENSG00000075975	MKRN2	218071_s_at	NA	0.241978018491251	0
ENSG00000076003	MCM6	201930_at	0.550228685230592	1.13680431724292	0.2
ENSG00000076043	REXO2	218194_at	0.762424029078824	-0.611147085952644	-0.1
ENSG00000076053	RBM7	218379_at	0.962107602690822	-0.125158760876619	0
ENSG00000076067	RBMS2	225778_at	NA	0.626556449763395	0.1
ENSG00000076108	BAZ2A	201354_s_at	NA	0.181368585433412	0
ENSG00000076201	PTPN23	223150_s_at	NA	-1.24980545171961	-0.1
ENSG00000076242	MLH1	202520_s_at	0.977209376260139	-0.071049808965777	0
ENSG00000076248	UNG	202330_s_at	0.222235614206307	2.13231012112238	0.4
ENSG00000076258	FMO4	206263_at	0.731103949938854	-0.686475553753848	-0.1
ENSG00000076321	KLHL20	204177_s_at	NA	0.202399582014031	0
ENSG00000076344	RGS11	206107_at	0.921512255902465	0.228220873841186	0.1
ENSG00000076351	SLC46A1	1558703_at	NA	3.6954370806036	0.3
ENSG00000076356	PLXNA2	213030_s_at	0.594821465984536	1.01530255613348	0.2
ENSG00000076382	SPAG5	203145_at	NA	1.14318538863922	0.1
ENSG00000076513	ANKRD13A	224810_s_at	0.598061187016697	1.00622518119115	0.1
ENSG00000076554	TPD52	201690_s_at	0.813646713325163	-0.492873422056082	-0.1
ENSG00000076555	ACACB	49452_at	0.312427445847474	1.79763925929718	0.4
ENSG00000076604	TRAF4	202871_at	0.43282730720426	-1.43136553432129	-0.2
ENSG00000076641	PAG1	225626_at	0.181273253628308	2.34039791333642	0.5
ENSG00000076650	GPATCH1	219818_s_at	NA	1.67427806044713	0.1
ENSG00000076662	ICAM3	204949_at	0.764931434895301	-0.605992227416866	-0.1
ENSG00000076685	NT5C2	209155_s_at	0.990205926281227	0.030464256009342	0
ENSG00000076706	MCAM	211340_s_at	0.106313309086645	-2.80464046297295	-0.5
ENSG00000076716	GPC4	204984_at	0.398918604617967	-1.52993636613602	-0.2
ENSG00000076770	MBNL3	229498_at	0.897251195475681	0.299220477433231	0
ENSG00000076864	RAP1GAP	203911_at	0.502799940222159	-1.24943846216138	-0.3
ENSG00000076924	XAB2	218110_at	NA	0.289031960601859	0
ENSG00000076928	ARHGEF1	1560445_x_at	NA	0.894299664356289	0.1
ENSG00000076944	STXBP2	1570420_at	NA	0.109006982719407	0
ENSG00000077009	NMRK2	221051_s_at	NA	0.0595124385702299	0
ENSG00000077044	DGKD	208072_s_at	0.0667456244286579	3.21966707818026	0.4
ENSG00000077063	CTTNBP2	232136_s_at	NA	0.29790287418937	0
ENSG00000077080	ACTL6B	206014_at	0.679220330766633	-0.815488398612316	-0.2
ENSG00000077092	RARB	208530_s_at	NA	1.6856906835249	0.1
ENSG00000077097	TOP2B	211987_at	NA	0.37124422050879	0
ENSG00000077147	TM9SF3	222399_s_at	NA	-0.633707720455347	-0.1
ENSG00000077150	NFKB2	207535_s_at	NA	0.562402794334079	0
ENSG00000077152	UBE2T	223229_at	0.190040925860709	-2.29450495693026	-0.6
ENSG00000077157	PPP1R12B	201957_at	NA	-0.106973597221196	0
ENSG00000077232	DNAJC10	225174_at	0.153626276385946	-2.48895903869651	-0.4
ENSG00000077235	GTF3C1	35671_at	NA	1.97586868826252	0.1
ENSG00000077238	IL4R	203233_at	0.678747296573334	0.816971023634021	0.2
ENSG00000077254	USP33	212513_s_at	0.832245370431235	0.451994077347066	0.1
ENSG00000077264	PAK3	214607_at	0.349673097938951	-1.67400863721309	-0.5
ENSG00000077274	CAPN6	202966_at	NA	1.54428488825661	0.1
ENSG00000077279	DCX	204850_s_at	0.469261282449563	-1.33932476714769	-0.3
ENSG00000077312	SNRPA	201770_at	NA	2.42923126274416	0.2
ENSG00000077327	SPAG6	210032_s_at	NA	0.460431774003031	0
ENSG00000077348	EXOSC5	218481_at	NA	0.510980123397301	0
ENSG00000077380	DYNC1I2	242363_at	0.415886015849404	-1.48315153377396	-0.3
ENSG00000077420	APBB1IP	230925_at	0.496179838598514	1.26774510800769	0.4
ENSG00000077458	FAM76B	226753_at	0.652155129703199	0.881670916527065	0.1
ENSG00000077463	SIRT6	233179_x_at	NA	-0.141848498796039	0
ENSG00000077498	TYR	1555505_a_at	NA	-1.44777394408035	-0.1
ENSG00000077514	POLD3	212836_at	NA	1.69964917892224	0.2
ENSG00000077522	ACTN2	203861_s_at	0.504756024415095	-1.2457218249511	-0.2
ENSG00000077549	CAPZB	37012_at	NA	-2.1022512748772	-0.2
ENSG00000077585	GPR137B	204137_at	0.933412620456092	0.202260397349641	0
ENSG00000077616	NAALAD2	222161_at	0.572592980447253	-1.08183301992555	-0.2
ENSG00000077684	JADE1	218517_at	0.0583047027505037	3.35382127880258	0.5
ENSG00000077713	SLC25A43	1557411_s_at	0.978483031505501	-0.066078153378604	0
ENSG00000077721	UBE2A	201899_s_at	NA	-0.4482726794162	0
ENSG00000077782	FGFR1	211535_s_at	NA	0.704703157360257	0.1
ENSG00000077800	FKBP6	206763_at	NA	-1.32408866509302	-0.1
ENSG00000077935	SMC1B	1553249_at	NA	-0.653417246775515	0
ENSG00000077942	FBLN1	202994_s_at	0.968561491635575	0.0978484243783897	0
ENSG00000077943	ITGA8	235666_at	0.909622467577047	-0.263022462725594	0
ENSG00000077984	CST7	210140_at	NA	-1.09166753453024	-0.1
ENSG00000078018	MAP2	225540_at	0.326363761561115	-1.751232106296	-0.5
ENSG00000078043	PIAS2	235107_at	0.163834785280485	2.43776184475405	0.3
ENSG00000078053	AMPH	205257_s_at	0.483946215086913	-1.30116742972313	-0.7
ENSG00000078061	ARAF	201895_at	NA	2.33181564154147	0.2
ENSG00000078070	MCCC1	218440_at	NA	-0.195390896072785	0
ENSG00000078081	LAMP3	205569_at	NA	0.334612677132945	0
ENSG00000078098	FAP	209955_s_at	0.23746216993515	2.06983499187524	0.3
ENSG00000078114	NEBL	203961_at	0.655700809832378	0.87125088256724	0.2
ENSG00000078124	ACER3	227776_at	0.512758303644593	1.22630628858962	0.2
ENSG00000078140	UBE2K	225179_at	0.637974692753111	-0.912702052470109	-0.2
ENSG00000078142	PIK3C3	204297_at	NA	0.262642876883297	0
ENSG00000078177	N4BP2	228242_at	NA	1.35038748415987	0.1
ENSG00000078246	TULP3	205854_at	0.0220559314259278	4.19378019574735	0.5
ENSG00000078269	SYNJ2	212828_at	0.575485593763337	1.07081313338443	0.2
ENSG00000078295	ADCY2	213217_at	0.584646952819921	-1.04246049778258	-0.2
ENSG00000078304	PPP2R5C	201877_s_at	0.665990279253735	-0.849355897970844	-0.1
ENSG00000078319	PMS2P1	217485_x_at	NA	-2.9824995351885	-0.3
ENSG00000078328	RBFOX1	235070_at	0.582863877692441	1.04963031576663	0.3
ENSG00000078369	GNB1	200746_s_at	NA	-0.526422708536489	-0.1
ENSG00000078399	HOXA9	209905_at	NA	0.266172400077816	0
ENSG00000078401	EDN1	222802_at	0.694875728536926	-0.773475606345672	-0.4
ENSG00000078403	MLLT10	225992_at	NA	1.65279667909746	0.1
ENSG00000078487	ZCWPW1	223992_x_at	NA	2.29448170072658	0.2
ENSG00000078549	ADCYAP1R1	226690_at	0.832889521967954	-0.45009598888703	-0.1
ENSG00000078579	FGF20	220394_at	NA	-1.17443838098738	-0.1
ENSG00000078589	P2RY10	1553856_s_at	NA	-0.382232993453302	0
ENSG00000078596	ITM2A	202747_s_at	0.755653097494301	-0.625176889997697	-0.1
ENSG00000078618	NRDC	208709_s_at	NA	0.0764415889970158	0
ENSG00000078668	VDAC3	208845_at	0.546488700423465	-1.14758444783213	-0.2
ENSG00000078674	PCM1	214937_x_at	NA	1.61966297828173	0.1
ENSG00000078687	TNRC6C	222820_at	0.248375597724475	2.01246023029835	0.3
ENSG00000078699	CBFA2T2	207625_s_at	NA	2.06585651442261	0.2
ENSG00000078725	BRINP1	205818_at	0.663983136950214	0.85415776201398	0.2
ENSG00000078747	ITCH	217094_s_at	0.542467981235992	1.15831052516821	0.2
ENSG00000078795	PKD2L2	221118_at	NA	0.182172848306842	0
ENSG00000078804	TP53INP2	224836_at	0.653068422998319	-0.880014864322645	-0.2
ENSG00000078808	SDF4	232032_x_at	NA	-0.33822621820626	0
ENSG00000078814	MYH7B	233949_s_at	0.446167683710968	1.39558945629152	0.2
ENSG00000078898	BPIFB2	232698_at	NA	-2.72691232478942	-0.2
ENSG00000078900	TP73	1554379_a_at	NA	-0.609973481261017	-0.1
ENSG00000078902	TOLLIP	222469_s_at	NA	2.2158916151452	0.2
ENSG00000078967	UBE2D4	58900_at	NA	-0.391895129614084	0
ENSG00000079101	CLUL1	206556_at	NA	-1.40244727872486	-0.2
ENSG00000079102	RUNX1T1	228827_at	0.244962934272818	2.0278600764331	0.4
ENSG00000079112	CDH17	209847_at	NA	0.808827966132792	0.1
ENSG00000079134	THOC1	204064_at	NA	2.87253815465376	0.2
ENSG00000079150	FKBP7	224002_s_at	NA	-1.06218546332517	-0.1
ENSG00000079156	OSBPL6	223805_at	0.909622467577047	0.263229671524734	0.1
ENSG00000079215	SLC1A3	202800_at	0.652155129703199	0.881780318732799	0.2
ENSG00000079246	XRCC5	208643_s_at	0.704329859021956	-0.752038654320002	-0.1
ENSG00000079257	LXN	218729_at	0.17501373662732	-2.37026708872492	-0.5
ENSG00000079263	SP140	207777_s_at	NA	-0.0994088421145452	0
ENSG00000079277	MKNK1	209467_s_at	0.581557924505622	1.05616982423852	0.2
ENSG00000079308	TNS1	221748_s_at	0.947001312175382	0.165111359057428	0
ENSG00000079313	REXO1	244281_at	NA	-1.34789629977081	-0.2
ENSG00000079332	SAR1A	201542_at	0.326454665968555	-1.75062919279638	-0.2
ENSG00000079335	CDC14A	210440_s_at	NA	1.64657552579235	0.1
ENSG00000079337	RAPGEF3	210051_at	0.315750912452138	1.78698678093978	0.3
ENSG00000079385	CEACAM1	210610_at	NA	-0.208168412303521	0
ENSG00000079387	SENP1	226619_at	NA	0.111297298642703	0
ENSG00000079393	DUSP13	219963_at	NA	-0.267258493423465	0
ENSG00000079432	CIC	212784_at	NA	2.28308099209218	0.2
ENSG00000079435	LIPE	208186_s_at	0.608624026009398	-0.978637065331221	-0.2
ENSG00000079459	FDFT1	208647_at	0.921274738097903	0.228761543668174	0
ENSG00000079462	PAFAH1B3	203228_at	0.970281803011034	-0.0939858873410683	0
ENSG00000079557	AFM	206840_at	NA	-0.13572839297551	0
ENSG00000079616	KIF22	202183_s_at	NA	-2.01713782210728	-0.2
ENSG00000079689	SCGN	205697_at	0.714886408258489	0.725081855931161	0.1
ENSG00000079691	CARMIL1	219573_at	0.83369095135928	-0.44711712886565	-0.1
ENSG00000079739	PGM1	201968_s_at	0.66974389928316	-0.839588921043487	-0.1
ENSG00000079785	DDX1	201241_at	0.764931434895301	-0.606060019037688	-0.1
ENSG00000079805	DNM2	202253_s_at	0.571968964486621	1.08305125492305	0.1
ENSG00000079819	EPB41L2	201719_s_at	0.758944667802491	0.617745465818948	0.1
ENSG00000079841	RIMS1	231986_at	0.377824432482938	-1.59698362162697	-0.7
ENSG00000079931	MOXD1	209708_at	NA	0.463748701420723	0
ENSG00000079950	STX7	212632_at	0.880589617627098	0.343181376163564	0.1
ENSG00000079999	KEAP1	202417_at	0.0618895853725909	3.29241281644967	0.4
ENSG00000080007	DDX43	220004_at	NA	0.419477805593078	0
ENSG00000080031	PTPRH	208300_at	0.645132606787779	-0.897777175972647	-0.1
ENSG00000080166	DCT	205338_s_at	NA	-0.39201211371408	0
ENSG00000080189	SLC35C2	225037_at	NA	1.14215466271571	0.1
ENSG00000080200	CRYBG3	214030_at	0.807511258016459	0.508164175593991	0.1
ENSG00000080224	EPHA6	233184_at	NA	1.71205217055907	0.1
ENSG00000080293	SCTR	210382_at	NA	-0.545551865871644	0
ENSG00000080298	RFX3	230403_at	0.130739222289747	2.62396997859594	0.4
ENSG00000080345	RIF1	226821_at	0.100411034064164	2.84755735651491	0.5
ENSG00000080371	RAB21	203885_at	0.698625669818611	0.764119349139457	0.1
ENSG00000080493	SLC4A4	203908_at	0.582198736134453	-1.05398966957048	-0.3
ENSG00000080503	SMARCA2	206542_s_at	0.977209376260139	0.0709364358453752	0
ENSG00000080511	RDH8	220683_at	NA	-0.528903462276938	-0.1
ENSG00000080546	SESN1	218346_s_at	0.157179972498726	2.46578340325681	0.3
ENSG00000080561	MID2	208384_s_at	NA	-1.25789537844374	-0.1
ENSG00000080572	DNAAF6	231389_at	NA	-1.60880823231179	-0.1
ENSG00000080573	COL5A3	218975_at	0.182448827275649	2.33110364978685	0.5
ENSG00000080603	SRCAP	215053_at	NA	0.200109640683684	0
ENSG00000080608	PUM3	203712_at	NA	0.850211027527254	0.1
ENSG00000080618	CPB2	206651_s_at	NA	0.908512826987049	0.1
ENSG00000080644	CHRNA3	210221_at	0.974573313358094	0.0802645516454954	0
ENSG00000080709	KCNN2	220116_at	0.745693136695077	0.647382914244275	0.2
ENSG00000080802	CNOT4	203291_at	NA	2.3992814233096	0.2
ENSG00000080815	PSEN1	203460_s_at	0.711035696700127	-0.733002447048561	-0.1
ENSG00000080819	CPOX	204172_at	0.978483031505501	0.0663606045277889	0
ENSG00000080822	CLDND1	1554149_at	NA	-0.167211617408	0
ENSG00000080823	MOK	205130_at	NA	-1.57776876280608	-0.2
ENSG00000080824	HSP90AA1	214328_s_at	NA	3.17114146280993	0.3
ENSG00000080839	RBL1	1555004_a_at	NA	0.278685518144907	0
ENSG00000080845	DLGAP4	202572_s_at	0.917880692107704	-0.237381683615114	0
ENSG00000080854	IGSF9B	229734_at	0.582198736134453	1.05287096595623	0.2
ENSG00000080910	CFHR2	206910_x_at	NA	0.717188714375829	0.1
ENSG00000080947	CROCCP3	215827_x_at	NA	-0.0629388737512458	0
ENSG00000080986	NDC80	204162_at	NA	-0.127283897926145	0
ENSG00000081014	AP4E1	228164_at	0.428945135819014	1.44552464916889	0.2
ENSG00000081019	RSBN1	222788_s_at	0.383347593891252	1.57927165344653	0.3
ENSG00000081026	MAGI3	226770_at	0.286420625411216	-1.87848368486397	-0.6
ENSG00000081041	CXCL2	209774_x_at	0.872122538677205	-0.36597127542961	-0.2
ENSG00000081051	AFP	204694_at	NA	-1.29297642334702	-0.1
ENSG00000081052	COL4A4	229779_at	0.479195388693601	1.31298816088218	0.2
ENSG00000081059	TCF7	205255_x_at	NA	0.183772134031456	0
ENSG00000081087	OSTM1	218196_at	0.678747296573334	0.81704157599186	0.2
ENSG00000081138	CDH7	220679_s_at	0.754478057169161	0.628771624750079	0.2
ENSG00000081148	IMPG2	220830_at	NA	0.0191008077856684	0
ENSG00000081154	PCNP	217816_s_at	NA	0.198450887811893	0
ENSG00000081177	EXD2	218363_at	NA	0.808469328778802	0.1
ENSG00000081181	ARG2	203946_s_at	0.833234391028673	0.449028089073861	0.2
ENSG00000081189	MEF2C	209199_s_at	0.579630363730248	1.05983250949187	0.2
ENSG00000081237	PTPRC	212587_s_at	0.466888411198363	1.3440574870782	0.5
ENSG00000081248	CACNA1S	217515_s_at	NA	-2.33890547159015	-0.2
ENSG00000081277	PKP1	205724_at	NA	-2.13267909088461	-0.2
ENSG00000081307	UBA5	218289_s_at	0.298880847058425	-1.84116936797737	-0.3
ENSG00000081320	STK17B	226525_at	0.852536365552687	0.409946014007576	0.1
ENSG00000081377	CDC14B	221556_at	0.601619602520381	0.998143594459443	0.2
ENSG00000081386	ZNF510	206053_at	0.183343194424925	-2.32642384373897	-0.3
ENSG00000081479	LRP2	230863_at	0.20647017097782	2.20334884606753	0.6
ENSG00000081665	ZNF506	221626_at	NA	3.09663869391133	0.3
ENSG00000081692	JMJD4	218560_s_at	NA	-3.30586640261561	-0.3
ENSG00000081721	DUSP12	218576_s_at	0.483819691893066	1.30258778699994	0.2
ENSG00000081760	AACS	218434_s_at	0.427291098227114	-1.45009983495997	-0.3
ENSG00000081791	DELE1	201978_s_at	NA	0.779770097690335	0.1
ENSG00000081800	SLC13A1	220503_at	NA	0.664666205306082	0
ENSG00000081803	CADPS2	219572_at	0.138481214804307	-2.57331931097769	-1.4
ENSG00000081818	PCDHB4	240317_at	0.829143894322944	0.460963800856791	0.1
ENSG00000081842	PCDHA6	211811_s_at	NA	-1.2264517590815	-0.1
ENSG00000081870	HSPB11	215691_x_at	NA	-2.03572672016617	-0.2
ENSG00000081913	PHLPP1	212719_at	0.0557353592360905	3.39561778827207	0.5
ENSG00000081923	ATP8B1	214594_x_at	0.431867641197959	1.4356656016999	0.3
ENSG00000081985	IL12RB2	206999_at	NA	0.5512881323974	0
ENSG00000082014	SMARCD3	204099_at	0.339904015730072	-1.70573364406503	-0.2
ENSG00000082068	WDR70	219193_at	NA	-1.59049832668645	-0.2
ENSG00000082074	FYB1	211794_at	0.352351709418497	1.66538999735709	0.2
ENSG00000082126	MPP4	1555099_at	NA	0.0344257374041897	0
ENSG00000082153	BZW1	200777_s_at	NA	-1.59361662211108	-0.2
ENSG00000082175	PGR	228554_at	0.00869919324150826	-5.1103375249139	-0.7
ENSG00000082196	C1QTNF3	220988_s_at	NA	1.08246076891798	0.1
ENSG00000082212	ME2	209397_at	0.309279815263837	-1.81040341045652	-0.3
ENSG00000082213	C5orf22	203738_at	0.550580585211387	-1.13545685668413	-0.2
ENSG00000082258	CCNT2	204645_at	0.872122538677205	0.367263755242555	0.1
ENSG00000082269	FAM135A	223497_at	NA	1.41839779515373	0.2
ENSG00000082293	COL19A1	211011_at	NA	-0.331088185941218	0
ENSG00000082397	EPB41L3	206710_s_at	0.518752466286583	-1.21221680409043	-0.2
ENSG00000082438	COBLL1	203641_s_at	0.355436011745367	-1.65849705627353	-0.2
ENSG00000082458	DLG3	212727_at	0.994281219987021	0.0156437908500297	0
ENSG00000082482	KCNK2	210261_at	NA	1.04286859241862	0.1
ENSG00000082497	SERTAD4	229674_at	0.490996338257492	1.28423404330467	0.3
ENSG00000082512	TRAF5	204352_at	0.952642441795646	-0.154144570886088	0
ENSG00000082515	MRPL22	218339_at	0.600727833039127	-1.0010903318473	-0.1
ENSG00000082516	GEMIN5	225712_at	0.77545515170288	-0.581335735865755	-0.1
ENSG00000082556	OPRK1	207553_at	0.991840112165482	0.0255544290644682	0
ENSG00000082641	NFE2L1	200758_s_at	NA	0.342301243646388	0
ENSG00000082684	SEMA5B	223610_at	NA	-0.869150980594147	-0.1
ENSG00000082701	GSK3B	226191_at	0.572831580170283	-1.07974462725905	-0.2
ENSG00000082781	ITGB5	201125_s_at	0.371508507877572	1.61327332258679	0.2
ENSG00000082805	ERC1	226049_at	0.717485451842463	0.720312934608734	0.1
ENSG00000082898	XPO1	208775_at	0.014545994437269	4.52940033109418	0.7
ENSG00000082929	LINC01587	207241_at	NA	0.0259285492079298	0
ENSG00000082996	RNF13	201779_s_at	NA	0.940757165067774	0.1
ENSG00000083067	TRPM3	216452_at	0.887561369797553	0.326044583659778	0.1
ENSG00000083093	PALB2	219530_at	NA	2.09271642237299	0.2
ENSG00000083097	DOP1A	213271_s_at	0.0667456244286579	-3.21674042597589	-0.6
ENSG00000083099	LYRM2	221311_x_at	NA	-1.87372563008215	-0.2
ENSG00000083123	BCKDHB	213321_at	0.95921946226672	-0.132680096763722	0
ENSG00000083168	KAT6A	226547_at	0.0695252719086365	3.18405769192296	0.4
ENSG00000083223	TUT7	220933_s_at	NA	4.06288154873508	0.4
ENSG00000083290	ULK2	204062_s_at	0.42808672674359	-1.44794351828607	-0.3
ENSG00000083307	GRHL2	219388_at	NA	0.00225744052677238	0
ENSG00000083312	TNPO1	221829_s_at	0.400961528349553	1.52447169850856	0.2
ENSG00000083444	PLOD1	200827_at	0.141703082455699	2.55269087183041	0.4
ENSG00000083454	P2RX5	210448_s_at	0.494129762267532	-1.27640205837342	-0.2
ENSG00000083457	ITGAE	205055_at	0.574409996152519	-1.07550595174345	-0.1
ENSG00000083520	DIS3	222607_s_at	0.14608032867809	-2.531897472791	-0.4
ENSG00000083535	PIBF1	213239_at	0.351367100627769	-1.66854208961834	-0.2
ENSG00000083544	TDRD3	214028_x_at	NA	0.602835539360807	0.1
ENSG00000083635	NUFIP1	205136_s_at	0.989146657452307	-0.0348350251141729	0
ENSG00000083642	PDS5B	207956_x_at	0.173502565152672	2.3769347242644	0.3
ENSG00000083720	OXCT1	202780_at	0.561713905344789	-1.11229755901267	-0.2
ENSG00000083750	RRAGB	205540_s_at	0.215030685084648	-2.16511618707885	-0.4
ENSG00000083782	EPYC	206439_at	NA	0.0494647892619436	0
ENSG00000083799	CYLD	213295_at	0.890666322449113	-0.317113120282982	0
ENSG00000083807	SLC27A5	219733_s_at	NA	-0.44725852578382	0
ENSG00000083814	ZNF671	219849_at	NA	1.20963803933149	0.1
ENSG00000083817	ZNF416	223589_at	NA	0.0790997620725451	0
ENSG00000083828	ZNF586	219711_at	0.441436932336448	-1.40851587501684	-0.2
ENSG00000083838	ZNF446	219900_s_at	NA	0.0359431341295417	0
ENSG00000083844	ZNF264	205917_at	0.699881280076691	0.761837556005881	0.1
ENSG00000083845	RPS5	200024_at	NA	-1.09000621858001	-0.1
ENSG00000083857	FAT1	201579_at	0.904070048640069	0.280382559385348	0.1
ENSG00000083896	YTHDC1	212455_at	NA	0.85898883874443	0.1
ENSG00000083937	CHMP2B	202536_at	0.571968964486621	-1.08301798311921	-0.2
ENSG00000084070	SMAP2	225282_at	0.657441483770617	-0.868450999339663	-0.2
ENSG00000084072	PPIE	210502_s_at	NA	-0.0510511194276589	0
ENSG00000084073	ZMPSTE24	202939_at	NA	2.38442480653937	0.3
ENSG00000084090	STARD7	200028_s_at	0.0203845644315448	4.25646215684902	0.5
ENSG00000084092	NOA1	223157_at	NA	1.1413991753358	0.1
ENSG00000084093	REST	204535_s_at	NA	0.876976219376496	0.1
ENSG00000084110	HAL	217521_at	NA	0.163472499316455	0
ENSG00000084112	SSH1	221752_at	0.281293448755222	1.90097716204352	0.3
ENSG00000084207	GSTP1	200824_at	NA	0.495232720012298	0.1
ENSG00000084234	APLP2	208704_x_at	NA	0.955308869671934	0.1
ENSG00000084444	FAM234B	213234_at	0.863297075689431	-0.384675111226022	-0.1
ENSG00000084453	SLCO1A2	207308_at	0.369236991051771	-1.62262871732438	-0.4
ENSG00000084463	WBP11	217822_at	NA	-2.82321873790787	-0.3
ENSG00000084623	EIF3I	208756_at	NA	-1.5217176302238	-0.2
ENSG00000084628	NKAIN1	219438_at	0.998654111936865	-0.00332020760903535	0
ENSG00000084636	COL16A1	204345_at	0.326641383925143	1.74942419518441	0.2
ENSG00000084652	TXLNA	212300_at	NA	2.20525247455523	0.2
ENSG00000084674	APOB	205108_s_at	NA	-1.31248082787863	-0.1
ENSG00000084676	NCOA1	210249_s_at	NA	4.04313160788661	0.2
ENSG00000084693	AGBL5	218480_at	NA	-2.41931538742487	-0.2
ENSG00000084710	EFR3B	227283_at	0.880589617627098	-0.343274184180087	-0.1
ENSG00000084731	KIF3C	203389_at	0.432714146782913	-1.43327819310509	-0.4
ENSG00000084733	RAB10	222980_at	NA	2.19102886958308	0.2
ENSG00000084734	GCKR	206867_at	NA	0.274762847095136	0
ENSG00000084754	HADHA	208629_s_at	0.715144035512615	0.724520181201288	0.1
ENSG00000084764	MAPRE3	203842_s_at	NA	0.446334917067976	0.1
ENSG00000084774	CAD	202715_at	0.0406378439421158	3.67894665089338	0.4
ENSG00000085063	CD59	200985_s_at	0.99767754666367	-0.00571427000969739	0
ENSG00000085117	CD82	203904_x_at	NA	-0.121743784089067	0
ENSG00000085185	BCORL1	219444_at	NA	1.2788133973509	0.1
ENSG00000085224	ATRX	208859_s_at	0.254838174825962	1.99186863050898	0.7
ENSG00000085231	AK6	203893_at	0.975128925304584	-0.0784189532531449	0
ENSG00000085265	FCN1	205237_at	NA	0.552639395134947	0
ENSG00000085274	MYNN	224206_x_at	0.978483031505501	-0.0672889254922159	0
ENSG00000085276	MECOM	221884_at	0.489360502979028	1.28821791330276	0.3
ENSG00000085365	SCAMP1	212416_at	0.810090253202978	0.502634990349875	0.1
ENSG00000085377	PREP	204117_at	0.589660292572567	-1.03022043232385	-0.1
ENSG00000085382	HACE1	227471_at	0.743373419373565	-0.656431873826727	-0.1
ENSG00000085415	SEH1L	221931_s_at	0.417876826639198	-1.47415282160088	-0.2
ENSG00000085433	WDR47	203855_at	0.383169310345431	-1.58100896881943	-0.3
ENSG00000085449	WDFY1	224800_at	0.600727833039127	-1.00122369658607	-0.1
ENSG00000085465	OVGP1	205432_at	NA	-0.954074834026259	-0.1
ENSG00000085491	SLC25A24	204342_at	0.743373419373565	-0.656930891873387	-0.1
ENSG00000085511	MAP3K4	216199_s_at	NA	2.85757865328199	0.3
ENSG00000085514	PILRA	222218_s_at	0.375036917066145	1.60432578282713	0.3
ENSG00000085552	IGSF9	229276_at	NA	-1.72972937778406	-0.2
ENSG00000085563	ABCB1	209993_at	0.941252062379327	0.181051039783737	0
ENSG00000085644	ZNF213	227207_x_at	NA	-2.4624325806793	-0.2
ENSG00000085662	AKR1B1	201272_at	0.895755008598914	0.302175520010888	0.1
ENSG00000085719	CPNE3	202119_s_at	0.795180405265205	0.541867484613432	0.1
