Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange
ENSG00000108556	CHRNE	207274_at	NA	1.22922067678377	0.1
ENSG00000108557	RAI1	219830_at	NA	1.60816704401767	0.3
ENSG00000108559	NUP88	202900_s_at	NA	-0.802086289948798	-0.1
ENSG00000108576	SLC6A4	207519_at	NA	1.80684211304595	0.2
ENSG00000108578	BLMH	202179_at	NA	1.18874808339824	0.2
ENSG00000108582	CPD	201941_at	NA	-3.86684360045892	-0.3
ENSG00000108587	GOSR1	204630_s_at	NA	-0.431492027190423	-0.1
ENSG00000108591	DRG2	203267_s_at	NA	0.482565973659412	0.1
ENSG00000108599	AKAP10	213396_s_at	NA	-2.24554697283675	-0.5
ENSG00000108602	ALDH3A1	205623_at	NA	1.2322576065095	0.2
ENSG00000108604	SMARCD2	201827_at	NA	1.2896839553261	0.3
ENSG00000108622	ICAM2	204683_at	NA	1.72858097807687	0.4
ENSG00000108639	SYNGR2	201079_at	NA	-0.204234342756025	-0.1
ENSG00000108641	B9D1	210534_s_at	NA	0.714025139711862	0.1
ENSG00000108651	UTP6	218715_at	NA	-0.0300909710651281	0
ENSG00000108666	C17orf75	203830_at	NA	-0.48147291061067	0
ENSG00000108669	CYTH1	202880_s_at	NA	-0.207378775523198	0
ENSG00000108671	PSMD11	208777_s_at	NA	-2.36833582195433	-0.2
ENSG00000108679	LGALS3BP	200923_at	NA	-0.434635100017455	-0.1
ENSG00000108684	ASIC2	206690_at	NA	0.235526316094807	0
ENSG00000108688	CCL7	208075_s_at	NA	1.29389489713224	0.2
ENSG00000108691	CCL2	216598_s_at	0.129576662536093	-2.28257752410763	-0.9
ENSG00000108700	CCL8	214038_at	NA	-0.34017136785968	0
ENSG00000108702	CCL1	207533_at	NA	0.583845867756669	0.1
ENSG00000108733	PEX12	205094_at	NA	0.0664106250823495	0
ENSG00000108759	KRT32	207146_at	NA	1.07667267220775	0.2
ENSG00000108773	KAT2A	202182_at	NA	3.34563614390908	0.4
ENSG00000108774	RAB5C	201140_s_at	NA	-0.671552932605052	-0.1
ENSG00000108784	NAGLU	204360_s_at	NA	0.207013831482925	0
ENSG00000108786	HSD17B1	205829_at	NA	1.64560656444831	0.2
ENSG00000108788	MLX	213708_s_at	NA	-1.33231272905069	-0.1
ENSG00000108797	CNTNAP1	219400_at	NA	-1.07250089401088	-0.3
ENSG00000108799	EZH1	32259_at	NA	1.54521606871171	0.2
ENSG00000108813	DLX4	208216_at	NA	0.83010593364438	0.1
ENSG00000108821	COL1A1	202310_s_at	NA	-0.135175874622727	0
ENSG00000108823	SGCA	210632_s_at	NA	1.2755195301195	0.2
ENSG00000108828	VAT1	208626_s_at	NA	1.9767081715812	0.2
ENSG00000108830	RND2	213467_at	NA	2.89519606210504	0.6
ENSG00000108839	ALOX12	207206_s_at	NA	0.792985908438208	0.1
ENSG00000108840	HDAC5	202455_at	NA	1.33043326955135	0.3
ENSG00000108846	ABCC3	208161_s_at	NA	2.20569637507111	0.3
ENSG00000108848	LUC7L3	208835_s_at	NA	2.01612843662102	0.5
ENSG00000108849	PPY	210670_at	NA	0.520159009160581	0.1
ENSG00000108852	MPP2	213270_at	NA	0.560514898713898	0.1
ENSG00000108854	SMURF2	205596_s_at	NA	-0.253752793401088	-0.1
ENSG00000108861	DUSP3	201536_at	NA	-2.28914464013211	-0.2
ENSG00000108878	CACNG1	206612_at	NA	1.26598362739617	0.2
ENSG00000108924	HLF	204753_s_at	NA	-0.221537052748978	0
ENSG00000108946	PRKAR1A	200603_at	0.129576662536093	-3.17344683353189	-0.9
ENSG00000108947	EFNB3	205031_at	NA	1.40119085106897	0.3
ENSG00000108960	MMD	203414_at	NA	-3.77441348552477	-0.9
ENSG00000108984	MAP2K6	205698_s_at	NA	1.98238146328533	0.3
ENSG00000109047	RCVRN	206203_at	NA	1.95016211637811	0.3
ENSG00000109062	SLC9A3R1	201349_at	NA	0.834231320342382	0.1
ENSG00000109063	MYH3	205940_at	NA	1.47753934075921	0.1
ENSG00000109079	TNFAIP1	201207_at	NA	-1.45852502106024	-0.3
ENSG00000109099	PMP22	210139_s_at	NA	-2.63685090704336	-0.5
ENSG00000109101	FOXN1	207683_at	NA	1.42141184861753	0.2
ENSG00000109103	UNC119	203271_s_at	NA	0.889699443091851	0.1
ENSG00000109107	ALDOC	202022_at	0.131943171465581	-2.22639022450307	-0.8
ENSG00000109111	SUPT6H	208830_s_at	NA	1.53330745818864	0.2
ENSG00000109132	PHOX2B	207009_at	NA	2.35778048183285	0.3
ENSG00000109158	GABRA4	208463_at	NA	1.02272491187078	0.1
ENSG00000109163	GNRHR	216341_s_at	NA	1.92114663878419	0.3
ENSG00000109220	CHIC2	219492_at	NA	-0.671332632853544	-0.1
ENSG00000109255	NMU	206023_at	NA	0.397331279234462	0.1
ENSG00000109270	LAMTOR3	217971_at	0.193323535336871	-1.68549527142767	-0.6
ENSG00000109272	PF4V1	207815_at	NA	1.71060217068279	0.2
ENSG00000109320	NFKB1	209239_at	NA	0.831450616827384	0.1
ENSG00000109321	AREG	205239_at	NA	1.54525231527556	0.1
ENSG00000109323	MANBA	203778_at	NA	0.322489722894333	0
ENSG00000109332	UBE2D3	200668_s_at	0.129576662536093	-2.48937456041706	-0.9
ENSG00000109381	ELF2	203822_s_at	NA	-1.41364245348238	-0.2
ENSG00000109390	NDUFC1	203478_at	NA	-2.55347018610861	-0.6
ENSG00000109424	UCP1	221384_at	NA	2.00320359361349	0.2
ENSG00000109445	ZNF330	209814_at	NA	-3.34026740732618	-0.4
ENSG00000109452	INPP4B	205376_at	NA	-0.927895884742038	-0.1
ENSG00000109458	GAB1	207112_s_at	NA	0.886930766426896	0.1
ENSG00000109466	KLHL2	219157_at	NA	-0.441844477749699	-0.1
ENSG00000109471	IL2	207849_at	NA	1.68949180432253	0.1
ENSG00000109472	CPE	201117_s_at	NA	-1.29422905397474	-0.2
ENSG00000109475	RPL34	200026_at	NA	0.161645642075515	0
ENSG00000109501	WFS1	202908_at	NA	1.59445882978263	0.3
ENSG00000109511	ANXA10	210143_at	NA	2.68930925242582	0.3
ENSG00000109534	GAR1	219110_at	NA	-0.558595683728856	-0.1
ENSG00000109572	CLCN3	201734_at	0.129576662536093	-2.28826770095271	-0.8
ENSG00000109586	GALNT7	218313_s_at	NA	0.473942313627241	0.1
ENSG00000109606	DHX15	201386_s_at	NA	-2.86014743995948	-0.8
ENSG00000109610	SOD3	205236_x_at	NA	1.16512493977962	0.2
ENSG00000109667	SLC2A9	219991_at	NA	1.08617188524583	0.2
ENSG00000109685	NSD2	209054_s_at	NA	2.76878609275712	0.3
ENSG00000109705	NKX3-2	207031_at	NA	2.17528651746784	0.3
ENSG00000109736	MFSD10	209215_at	NA	1.14577164839772	0.2
ENSG00000109738	GLRB	205279_s_at	0.797733546319508	-0.325278593152876	-0.2
ENSG00000109743	BST1	205715_at	NA	0.176523719893758	0
ENSG00000109756	RAPGEF2	203097_s_at	NA	-2.09641768873808	-0.6
ENSG00000109758	HGFAC	207027_at	NA	2.07414028326619	0.2
ENSG00000109787	KLF3	219657_s_at	NA	0.216174221712152	0
ENSG00000109805	NCAPG	218662_s_at	NA	-0.141752149761594	0
ENSG00000109814	UGDH	203343_at	NA	1.56994100713328	0.1
ENSG00000109819	PPARGC1A	219195_at	NA	-0.349693521687046	-0.1
ENSG00000109832	DDX25	219945_at	NA	-0.87112186427825	-0.2
ENSG00000109846	CRYAB	209283_at	0.136996603195547	-2.16522037116012	-0.7
ENSG00000109854	HTATIP2	209448_at	NA	-2.06888182954825	-0.3
ENSG00000109861	CTSC	201487_at	NA	-0.00515801530860284	0
ENSG00000109906	ZBTB16	205883_at	NA	-0.0230611094053139	0
ENSG00000109917	ZPR1	200054_at	NA	1.03639967188785	0.1
ENSG00000109919	MTCH2	217772_s_at	NA	-4.74788504396316	-0.6
ENSG00000109927	TECTA	221296_at	NA	0.860446313538493	0.1
ENSG00000109929	SC5D	211423_s_at	0.18803321389938	-1.72018012397446	-0.6
ENSG00000109943	CRTAM	206914_at	NA	2.27570900610307	0.3
ENSG00000109956	B3GAT1	219521_at	NA	0.490918675637041	0.1
ENSG00000109991	P2RX3	208338_at	NA	1.34331453929366	0.2
ENSG00000110002	VWA5A	205011_at	NA	-1.02824996902617	-0.3
ENSG00000110031	LPXN	216250_s_at	NA	0.781904352136901	0.1
ENSG00000110047	EHD1	209037_s_at	NA	1.62445739848312	0.2
ENSG00000110048	OSBP	201800_s_at	NA	-0.696525464568534	-0.1
ENSG00000110077	MS4A6A	219666_at	0.707476324682499	-0.464797781898775	-0.2
ENSG00000110079	MS4A4A	219607_s_at	NA	-1.00509383870457	-0.2
ENSG00000110080	ST3GAL4	203759_at	NA	1.79285082456924	0.3
ENSG00000110090	CPT1A	210688_s_at	NA	2.18051195808759	0.3
ENSG00000110092	CCND1	208712_at	NA	0.554316042092195	0.2
ENSG00000110107	PRPF19	203103_s_at	NA	1.21547346417643	0.2
ENSG00000110148	CCKBR	210381_s_at	NA	2.6285391691954	0.3
ENSG00000110169	HPX	39763_at	NA	3.27702149038799	0.4
ENSG00000110171	TRIM3	204910_s_at	NA	2.20164910506909	0.4
ENSG00000110195	FOLR1	204437_s_at	NA	1.81584911746494	0.3
ENSG00000110203	FOLR3	206371_at	NA	1.56765796160455	0.2
ENSG00000110218	PANX1	204715_at	NA	0.323922614148696	0.1
ENSG00000110244	APOA4	206894_at	NA	-0.183420280488652	0
ENSG00000110245	APOC3	205820_s_at	NA	1.27647415252741	0.2
ENSG00000110315	RNF141	219104_at	NA	0.599617429746531	0.1
ENSG00000110321	EIF4G2	200004_at	0.131547368410102	-2.24364564182673	-0.9
ENSG00000110324	IL10RA	204912_at	NA	0.940794864204418	0.2
ENSG00000110330	BIRC2	202076_at	NA	-2.36454767219283	-0.3
ENSG00000110344	UBE4A	202038_at	NA	-2.50860733812343	-0.5
ENSG00000110367	DDX6	204909_at	NA	4.07098864211614	0.5
ENSG00000110375	UPK2	207862_at	NA	1.69458745977147	0.2
ENSG00000110395	CBL	206607_at	NA	2.02507091151092	0.4
ENSG00000110400	NECTIN1	208455_at	NA	0.220986705266081	0
ENSG00000110422	HIPK3	210148_at	NA	-0.678117501229526	-0.1
ENSG00000110429	FBXO3	218432_at	NA	-1.27924394456888	-0.3
ENSG00000110435	PDHX	203067_at	NA	-2.31161723765293	-0.6
ENSG00000110436	SLC1A2	208389_s_at	NA	0.313004694742909	0.1
ENSG00000110446	SLC15A3	219593_at	NA	2.03550875528985	0.2
ENSG00000110448	CD5	206485_at	NA	2.24091272943508	0.3
ENSG00000110484	SCGB2A2	206378_at	NA	1.13460451101852	0.1
ENSG00000110514	MADD	38398_at	NA	1.51888278592834	0.2
ENSG00000110619	CARS1	212971_at	NA	-1.39869899423707	-0.3
ENSG00000110628	SLC22A18	204981_at	NA	2.52154254997644	0.3
ENSG00000110651	CD81	200675_at	0.227758446044331	-1.54072980322039	-0.7
ENSG00000110660	SLC35F2	218826_at	NA	2.99131825290053	0.2
ENSG00000110680	CALCA	210728_s_at	NA	-0.147797487807783	0
ENSG00000110697	PITPNM1	203826_s_at	NA	1.29913162378835	0.2
ENSG00000110711	AIP	201781_s_at	NA	1.03842829238486	0.1
ENSG00000110713	NUP98	210793_s_at	NA	-0.148217665291135	0
ENSG00000110717	NDUFS8	203190_at	NA	0.660179328548082	0.1
ENSG00000110721	CHKA	204233_s_at	NA	0.248188306938141	0
ENSG00000110756	HPS5	204544_at	NA	-2.4098172319149	-0.3
ENSG00000110768	GTF2H1	202451_at	NA	0.284256405145679	0
ENSG00000110777	POU2AF1	205267_at	NA	2.39473064143445	0.4
ENSG00000110799	VWF	202112_at	0.900232144215719	0.16243652302851	0.1
ENSG00000110841	PPFIBP1	214375_at	0.183523016808629	1.75625275446271	0.8
ENSG00000110848	CD69	209795_at	NA	-0.000341789073544297	0
ENSG00000110851	PRDM4	49485_at	NA	-0.674822755875832	-0.1
ENSG00000110852	CLEC2B	209732_at	0.51967934309627	-0.785574474009496	-0.3
ENSG00000110876	SELPLG	209879_at	NA	5.3231789014051	1
ENSG00000110880	CORO1C	221676_s_at	NA	-0.54908681791945	-0.1
ENSG00000110881	ASIC1	37953_s_at	NA	2.22916311084392	0.4
ENSG00000110887	DAO	206878_at	NA	0.756691589429356	0.2
ENSG00000110911	SLC11A2	203123_s_at	NA	-0.831909298329398	-0.1
ENSG00000110921	MVK	36907_at	NA	2.32628309739546	0.4
ENSG00000110925	CSRNP2	221260_s_at	NA	-0.94896145906	-0.2
ENSG00000110931	CAMKK2	213812_s_at	NA	2.00645200503592	0.5
ENSG00000110934	BIN2	219191_s_at	NA	2.28190487692817	0.3
ENSG00000110955	ATP5F1B	201322_at	0.129576662536093	-2.38899425902753	-1
ENSG00000110958	PTGES3	200627_at	0.142588574293619	-2.09627334962358	-1.2
ENSG00000110987	BCL7A	203796_s_at	NA	1.27708665571086	0.2
ENSG00000111011	RSRC2	202302_s_at	NA	-3.65079513483106	-0.8
ENSG00000111012	CYP27B1	205676_at	NA	1.4450952877928	0.2
ENSG00000111046	MYF6	206372_at	NA	0.787102265866205	0.1
ENSG00000111049	MYF5	207424_at	NA	0.758961296800873	0.1
ENSG00000111052	LIN7A	206440_at	NA	0.0252407604453993	0
ENSG00000111057	KRT18	201596_x_at	NA	2.15874763279185	0.3
ENSG00000111087	GLI1	206646_at	NA	0.994159758497532	0.1
ENSG00000111142	METAP2	209861_s_at	0.129576662536093	-2.52110662340167	-0.8
ENSG00000111144	LTA4H	208771_s_at	NA	-1.43206006876498	-0.4
ENSG00000111145	ELK3	206127_at	NA	1.53888689267995	0.3
ENSG00000111181	SLC6A12	206058_at	NA	2.05546622423552	0.3
ENSG00000111186	WNT5B	221029_s_at	NA	3.09524671492207	0.3
ENSG00000111199	TRPV4	219516_at	NA	0.728800530726076	0.1
ENSG00000111203	ITFG2	214148_at	NA	1.53740843780343	0.3
ENSG00000111218	PRMT8	207772_s_at	NA	1.34401737422292	0.2
ENSG00000111224	PARP11	220315_at	NA	1.24800859748975	0.1
ENSG00000111231	GPN3	218461_at	NA	-0.684074335079484	-0.1
ENSG00000111241	FGF6	208417_at	NA	1.78763529648957	0.2
ENSG00000111245	MYL2	209742_s_at	NA	1.33507948390371	0.1
ENSG00000111247	RAD51AP1	204146_at	NA	1.35725143677853	0.1
ENSG00000111252	SH2B3	203320_at	NA	0.54545824271777	0.1
ENSG00000111254	AKAP3	207344_at	NA	1.57484397784185	0.3
ENSG00000111262	KCNA1	208479_at	NA	0.936913974982402	0.1
ENSG00000111269	CREBL2	201989_s_at	NA	-0.295252116278544	0
ENSG00000111275	ALDH2	201425_at	NA	-2.45870539276465	-0.6
ENSG00000111276	CDKN1B	209112_at	0.136996603195547	-2.1713739463358	-1.1
ENSG00000111291	GPRC5D	221297_at	NA	1.55666036443314	0.2
ENSG00000111319	SCNN1A	203453_at	NA	0.411920711401186	0
ENSG00000111321	LTBR	203005_at	NA	0.677819107602637	0.1
ENSG00000111328	CDK2AP1	201938_at	NA	-1.43569556522767	-0.4
ENSG00000111331	OAS3	218400_at	NA	1.00912065836645	0.2
ENSG00000111335	OAS2	204972_at	NA	3.32466637182801	0.6
ENSG00000111339	ART4	207220_at	NA	2.41474183049183	0.3
ENSG00000111344	RASAL1	219752_at	NA	0.32806906686521	0.1
ENSG00000111348	ARHGDIB	201288_at	NA	-0.198582335376687	-0.1
ENSG00000111358	GTF2H3	222104_x_at	0.129576662536093	2.55103864292045	0.8
ENSG00000111361	EIF2B1	201632_at	NA	-2.69508425994882	-0.6
ENSG00000111371	SLC38A1	218237_s_at	0.136996603195547	-2.1811874815377	-0.8
ENSG00000111405	ENDOU	206605_at	NA	0.878469221046295	0.1
ENSG00000111424	VDR	204254_s_at	NA	-0.643775953802862	-0.1
ENSG00000111432	FZD10	219764_at	NA	3.23737903993759	0.4
ENSG00000111445	RFC5	203209_at	NA	-0.493701617192142	-0.1
ENSG00000111450	STX2	207346_at	NA	1.48470168870779	0.2
ENSG00000111536	IL26	221111_at	NA	1.41880506018097	0.1
ENSG00000111537	IFNG	210354_at	NA	2.06871406582186	0.2
ENSG00000111540	RAB5B	201276_at	NA	-0.678650777967778	-0.1
ENSG00000111554	MDM1	220397_at	NA	0.819318949290624	0.1
ENSG00000111581	NUP107	218768_at	NA	-2.89459732659835	-0.5
ENSG00000111596	CNOT2	217798_at	NA	-1.14068145323394	-0.1
ENSG00000111602	TIMELESS	203046_s_at	NA	1.39664719371954	0.2
ENSG00000111605	CPSF6	202469_s_at	NA	-0.679560671448491	-0.1
ENSG00000111615	KRR1	203202_at	NA	0.610547285292753	0.1
ENSG00000111640	GAPDH	212581_x_at	0.129576662536093	-2.60236868401751	-0.8
ENSG00000111652	COPS7A	209029_at	NA	0.123772006994135	0
ENSG00000111653	ING4	48825_at	NA	2.3569596880704	0.3
ENSG00000111664	GNB3	206047_at	NA	1.74235759117688	0.2
ENSG00000111666	CHPT1	221675_s_at	0.129576662536093	-3.99370103590999	-1
ENSG00000111667	USP5	206031_s_at	NA	1.27347066518988	0.2
ENSG00000111669	TPI1	213011_s_at	0.129576662536093	-2.42192066637503	-0.8
ENSG00000111674	ENO2	201313_at	NA	-0.813463830665889	-0.3
ENSG00000111676	ATN1	40489_at	NA	1.68200623567561	0.2
ENSG00000111679	PTPN6	206687_s_at	NA	0.93316676958998	0.1
ENSG00000111684	LPCAT3	202793_at	NA	2.07931903600369	0.3
ENSG00000111700	SLCO1B3	206354_at	NA	1.35312889804687	0.1
ENSG00000111701	APOBEC1	207158_at	NA	2.15990789041895	0.3
ENSG00000111716	LDHB	201030_x_at	0.129576662536093	-2.30907092581342	-0.8
ENSG00000111725	PRKAB1	201835_s_at	NA	1.43959439575218	0.2
ENSG00000111726	CMAS	218111_s_at	NA	-0.978220286780381	-0.3
ENSG00000111727	HCFC2	219484_at	NA	0.0461269652624278	0
ENSG00000111728	ST8SIA1	210073_at	NA	-1.60454871296029	-0.3
ENSG00000111732	AICDA	219841_at	NA	1.91733143738464	0.3
ENSG00000111737	RAB35	205461_at	NA	0.623257616645432	0
ENSG00000111783	RFX4	207672_at	NA	-0.171208680682099	0
ENSG00000111786	SRSF9	200044_at	NA	-1.88439187422429	-0.4
ENSG00000111796	KLRB1	214470_at	NA	0.88722810619536	0.2
ENSG00000111801	BTN3A3	38241_at	NA	-0.378018175649394	0
ENSG00000111816	FRK	207178_s_at	NA	1.75276564022941	0.2
ENSG00000111817	DSE	218854_at	NA	-1.38415902991478	-0.2
ENSG00000111837	MAK	220302_at	NA	1.76590687407408	0.2
ENSG00000111846	GCNT2	211020_at	NA	0.9139997799689	0.1
ENSG00000111859	NEDD9	202149_at	NA	-2.25396655296338	-0.4
ENSG00000111880	RNGTT	204207_s_at	NA	1.54575467983678	0.3
ENSG00000111885	MAN1A1	221760_at	NA	1.33654021257811	0.2
ENSG00000111886	GABRR2	208217_at	NA	1.6200169164856	0.2
ENSG00000111907	TPD52L1	210372_s_at	NA	-1.90811450326696	-0.4
ENSG00000111913	RIPOR2	209829_at	NA	-0.103394891602696	0
ENSG00000111962	UST	205139_s_at	0.997724683730771	-0.00291758656406632	0
ENSG00000111981	ULBP1	221323_at	NA	2.04255355357518	0.2
ENSG00000112029	FBXO5	218875_s_at	NA	-0.669384347887126	-0.1
ENSG00000112033	PPARD	37152_at	NA	0.362886776426601	0
ENSG00000112038	OPRM1	211359_s_at	NA	1.94526298004349	0.4
ENSG00000112039	FANCE	220255_at	NA	1.7052003182626	0.3
ENSG00000112041	TULP1	206705_at	NA	1.72174026777076	0.3
ENSG00000112062	MAPK14	202530_at	NA	-0.261101919718707	0
ENSG00000112077	RHAG	206145_at	NA	0.595031172934165	0.1
ENSG00000112079	STK38	202951_at	NA	1.64229210846082	0.2
ENSG00000112081	SRSF3	208673_s_at	NA	-2.81715614695424	-0.6
ENSG00000112096	SOD2	216841_s_at	NA	-0.488473274549997	-0.1
ENSG00000112115	IL17A	208402_at	NA	2.3411057810484	0.2
ENSG00000112118	MCM3	201555_at	NA	0.0234415890579143	0
ENSG00000112130	RNF8	203160_s_at	NA	-2.38863493101679	-0.3
ENSG00000112149	CD83	204440_at	NA	0.893861495954864	0.1
ENSG00000112164	GLP1R	208401_s_at	NA	1.51858318519723	0.2
ENSG00000112175	BMP5	205431_s_at	NA	2.69804344390404	0.4
ENSG00000112182	BACH2	221234_s_at	NA	1.63495034719217	0.2
ENSG00000112186	CAP2	212551_at	NA	0.00326588582719033	0
ENSG00000112208	BAG2	209406_at	NA	-0.512093961121293	-0.1
ENSG00000112210	RAB23	220955_x_at	NA	1.2957137103868	0.2
ENSG00000112214	FHL5	220170_at	NA	1.66097607180684	0.2
ENSG00000112218	GPR63	220993_s_at	NA	2.0913720056465	0.4
ENSG00000112234	FBXL4	209943_at	NA	0.0130384599273097	0
ENSG00000112237	CCNC	201955_at	NA	-2.12378842920584	-0.6
ENSG00000112238	PRDM13	221168_at	NA	0.861339093808592	0.1
ENSG00000112242	E2F3	203692_s_at	NA	0.979270253058075	0.1
ENSG00000112246	SIM1	206876_at	NA	2.24506675363347	0.4
ENSG00000112280	COL9A1	222008_at	NA	5.15514829817929	0.5
ENSG00000112282	MED23	218846_at	NA	-0.867318519952216	-0.1
ENSG00000112290	WASF1	204165_at	NA	-0.575147883270728	-0.1
ENSG00000112293	GPLD1	215554_at	NA	0.855489019655035	0.1
ENSG00000112294	ALDH5A1	203608_at	0.141461235066197	-2.11860210377838	-0.8
ENSG00000112299	VNN1	205844_at	NA	2.03392250705412	0.2
ENSG00000112303	VNN2	205922_at	NA	1.48931698021411	0.2
ENSG00000112312	GMNN	218350_s_at	0.155271214539375	-1.94906774652576	-0.7
ENSG00000112319	EYA4	207327_at	NA	-0.0891142579454994	0
ENSG00000112333	NR2E1	207443_at	NA	-1.18362829731725	-0.2
ENSG00000112335	SNX3	200067_x_at	0.144295955724353	-2.04870256358201	-0.7
ENSG00000112337	SLC17A2	207097_s_at	NA	-0.0254547055057192	0
ENSG00000112339	HBS1L	209316_s_at	NA	-1.69952468274003	-0.3
ENSG00000112343	TRIM38	203610_s_at	NA	2.66685028512868	0.3
ENSG00000112357	PEX7	205420_at	NA	-0.835641393488262	-0.2
ENSG00000112378	PERP	217744_s_at	NA	0.229560797227034	0
ENSG00000112406	HECA	218603_at	NA	-0.398222140335871	-0.1
ENSG00000112425	EPM2A	205231_s_at	NA	-0.379751856115368	-0.1
ENSG00000112473	SLC39A7	202667_s_at	NA	0.297193120579667	0
ENSG00000112499	SLC22A2	207429_at	NA	1.32173645085107	0.3
ENSG00000112511	PHF1	40446_at	NA	1.24644937012987	0.2
ENSG00000112514	CUTA	221488_s_at	NA	0.385118348545327	0.1
ENSG00000112541	PDE10A	205501_at	NA	-0.459366181661597	0
ENSG00000112559	MDFI	205375_at	NA	2.15491043437277	0.3
ENSG00000112576	CCND3	201700_at	NA	0.602070177671059	0.1
ENSG00000112578	BYSL	203612_at	NA	0.748876432987079	0.1
ENSG00000112592	TBP	203135_at	NA	-0.00920989073152041	0
ENSG00000112619	PRPH2	206625_at	NA	2.40415937085404	0.4
ENSG00000112640	PPP2R5D	202513_s_at	NA	1.43795391736476	0.2
ENSG00000112655	PTK7	207011_s_at	NA	2.05668260433061	0.3
ENSG00000112658	SRF	202401_s_at	NA	0.771581292445869	0.1
ENSG00000112667	DNPH1	39817_s_at	NA	-0.816762470501728	-0.1
ENSG00000112679	DUSP22	218845_at	NA	1.88680457676477	0.4
ENSG00000112695	COX7A2	201597_at	NA	-1.81307817915797	-0.4
ENSG00000112699	GMDS	204875_s_at	NA	-1.59718279491172	-0.2
ENSG00000112706	IMPG1	207054_at	NA	0.421023982538723	0
ENSG00000112715	VEGFA	210512_s_at	0.129576662536093	-3.23176120437051	-1
ENSG00000112739	PRPF4B	202127_at	NA	0.271638042840683	0
ENSG00000112742	TTK	204822_at	NA	1.24886436810453	0.1
ENSG00000112759	SLC29A1	201801_s_at	NA	2.06696044995082	0.3
ENSG00000112761	CCN6	210861_s_at	NA	1.69417842111657	0.3
ENSG00000112763	BTN2A1	203944_x_at	NA	-1.4509003768387	-0.2
ENSG00000112769	LAMA4	202202_s_at	NA	-0.9347810865037	-0.1
ENSG00000112782	CLIC5	219866_at	NA	2.48356554696499	0.4
ENSG00000112799	LY86	205859_at	NA	0.824168979166724	0.2
ENSG00000112812	PRSS16	208165_s_at	NA	0.199504147515446	0
ENSG00000112818	MEP1A	206000_at	NA	2.68614247421105	0.4
ENSG00000112851	ERBIN	217941_s_at	0.129576662536093	-2.4018127482317	-0.9
ENSG00000112893	MAN2A1	205105_at	NA	-3.67106555161143	-0.9
ENSG00000112902	SEMA5A	205405_at	NA	0.28245016258606	0
ENSG00000112936	C7	202992_at	NA	0.314764205528955	0
ENSG00000112941	TENT4A	202466_at	NA	0.229421464519052	0
ENSG00000112964	GHR	205498_at	NA	1.18587638534544	0.1
ENSG00000112972	HMGCS1	221750_at	NA	-0.00802829895967191	0
ENSG00000112977	DAP	201095_at	NA	-0.841955158910667	-0.1
ENSG00000112981	NME5	206197_at	NA	0.017296919861449	0
ENSG00000112983	BRD8	202227_s_at	NA	-2.72215168469749	-0.4
ENSG00000112984	KIF20A	218755_at	NA	1.27950943006121	0.2
ENSG00000112992	NNT	202783_at	NA	-0.707516230968634	-0.1
ENSG00000112996	MRPS30	218398_at	NA	-0.992641602291428	-0.3
ENSG00000113013	HSPA9	200691_s_at	0.129576662536093	-3.33094967772096	-0.9
ENSG00000113068	PFDN1	201507_at	NA	-1.5309593647252	-0.4
ENSG00000113070	HBEGF	38037_at	NA	0.226605030257137	0
ENSG00000113083	LOX	215446_s_at	NA	0.441495742549911	0
ENSG00000113088	GZMK	206666_at	NA	1.32777972794915	0.2
ENSG00000113100	CDH9	207729_at	NA	2.13465548146822	0.2
ENSG00000113108	APBB3	204650_s_at	NA	1.86766924453184	0.2
ENSG00000113140	SPARC	200665_s_at	0.201175602187748	-1.64855234026875	-0.8
ENSG00000113141	IK	200066_at	NA	-2.40564645111295	-0.3
ENSG00000113161	HMGCR	202539_s_at	NA	-0.80062617800352	-0.2
ENSG00000113163	CERT1	219625_s_at	NA	-1.05197878174094	-0.2
ENSG00000113196	HAND1	220138_at	NA	1.67439102865744	0.2
ENSG00000113211	PCDHB6	221317_x_at	NA	1.87887394334281	0.3
ENSG00000113262	GRM6	208035_at	NA	0.78460461068632	0.2
ENSG00000113263	ITK	211339_s_at	NA	-0.304940371095702	0
ENSG00000113269	RNF130	217865_at	0.190714049027695	-1.70343405642927	-0.7
ENSG00000113273	ARSB	206129_s_at	NA	1.66223355052421	0.2
ENSG00000113296	THBS4	204776_at	NA	-3.23332754523974	-0.6
ENSG00000113302	IL12B	207901_at	NA	1.28448996323445	0.1
ENSG00000113312	TTC1	201434_at	NA	-0.828787538990409	-0.1
ENSG00000113318	MSH3	210947_s_at	NA	0.446292507411361	0
ENSG00000113327	GABRG2	206849_at	NA	1.2850297723301	0.2
ENSG00000113328	CCNG1	208796_s_at	0.213176798441385	-1.5997973583792	-0.5
ENSG00000113356	POLR3G	206653_at	NA	-0.943037632853102	-0.1
ENSG00000113360	DROSHA	218269_at	NA	1.11586504122633	0.1
ENSG00000113361	CDH6	210601_at	NA	1.59088534820941	0.2
ENSG00000113368	LMNB1	203276_at	NA	0.244465083157649	0
ENSG00000113384	GOLPH3	217803_at	NA	-2.34170623966313	-0.6
ENSG00000113387	SUB1	214512_s_at	NA	-1.23710988594537	-0.2
ENSG00000113389	NPR3	219789_at	NA	1.86375583909942	0.3
ENSG00000113396	SLC27A6	219932_at	NA	0.586292778587128	0.1
